Word,"CONTROL_SOBOLEVSKY","KIREEVSKY","PESENNIKI","RUSCORPORA","RUSSKIE_PESNI","SOBOLEVSKY"
"дуть",0,0.0088413776,0.0097727828,0.0041747396,0.0090391395,0.0084061227
"качаться",0,0.0056263312,0,0.0043353065,0.0036156558,0.0095524122
"молодка",0.0166903113,0.0217015633,0.0097727828,0.0003746561,0.0090391395,0.0181495831
"монастырь",0.0041725778,0.0136639473,0.0195455656,0.0037465612,0,0.0091703157
"неземной",0,0,0,0.0074396001,0.0018078279,0
"плескать",0,0.0008037616,0,0.0073860778,0,0.0001910482
"почесть",0,0,0,0.007064944,0.0126547953,0.0001910482
"припадать",0.0333806225,0.0008037616,0.0048863914,0.0039606504,0.0054234837,0.0101255569
"пролететь",0,0.0008037616,0,0.0066367655,0.0216939347,0.0005731447
"равно",0,0,0,0.0074931224,0,0
"разбудить",0.0125177335,0.0192902785,0.0048863914,0.0039606504,0.0162704511,0.0055403991
"рассыпаться",0.0041725778,0.0064300928,0.0097727828,0.0049775742,0.0072313116,0.0061135438
"саша",0.0041725778,0.004018808,0,0.0022479367,0,0.0175764384
"смиренно",0,0,0,0.0074931224,0,0
"ставить",0,0.0024112848,0.0048863914,0.0051916634,0,0.0074508815
"уныние",0,0,0,0.0073860778,0.0036156558,0
"безмолвно",0,0,0,0.0074396001,0,0
"бесплодный",0,0,0,0.0073860778,0.0018078279,0
"генерал",0,0.0120564241,0,0.0047634849,0.0018078279,0.0064956403
"двое",0.0125177335,0.0112526625,0,0.0051381411,0,0.0049672543
"жадно",0,0,0,0.0074396001,0,0
"звенеть",0,0,0.0048863914,0.0066367655,0.0054234837,0.0021015307
"крушить",0.045898356,0.0144677089,0.024431957,0.0014451022,0.0144626232,0.013373377
"навстречу",0,0.008037616,0.0097727828,0.006369154,0.0054234837,0.0009552412
"неизменный",0,0,0,0.0065297209,0.0036156558,0.0028657237
"немного",0,0.004018808,0,0.0065832432,0,0.0021015307
"обещать",0,0.0008037616,0,0.0068508548,0.0108469674,0.000764193
"останавливаться",0,0.0056263312,0,0.0062085871,0,0.0030567719
"поливать",0.0292080447,0.0152714705,0.0048863914,0.0016591914,0.0072313116,0.0147107147
"потопать",0.0125177335,0.0192902785,0.0048863914,0.0032113382,0.0054234837,0.0091703157
"роптать",0,0,0,0.0074396001,0,0
"скорбный",0,0.0008037616,0,0.007064944,0.0018078279,0.0009552412
"требовать",0,0,0,0.0066902878,0.0090391395,0.0017194342
"явление",0,0,0,0.0074396001,0,0
"веселить",0,0.0024112848,0,0.0055127972,0.0235017626,0.0036299166
"взвиваться",0.0166903113,0.0064300928,0.0048863914,0.0049240519,0.0072313116,0.0055403991
"выводить",0.0125177335,0.0088413776,0.0048863914,0.0043353065,0,0.0080240262
"засыпать",0,0.0048225696,0,0.0051381411,0.0018078279,0.0066866885
"злата",0.0083451556,0.004018808,0,0.0055663195,0.0126547953,0.0038209649
"казань",0.0041725778,0.0064300928,0.0048863914,0.0007493122,0,0.0217794998
"лобзать",0,0,0,0.0072255109,0.0054234837,0
"молчаливый",0,0,0,0.0073860778,0,0
"насмешка",0.0041725778,0.0064300928,0,0.0062621094,0.0036156558,0.0019104824
"недаром",0,0.0008037616,0,0.0072255109,0.0036156558,0
"почему",0,0.0096451393,0,0.0054057526,0.0036156558,0.0043941096
"править",0,0,0,0.0072255109,0,0.0005731447
"разить",0,0,0,0.0073325555,0.0018078279,0
"слышно",0.0041725778,0.0096451393,0,0.0054057526,0.0054234837,0.0040120131
"болезнь",0.0083451556,0,0,0.0065832432,0.0054234837,0.0017194342
"вязать",0.0208628891,0.0128601857,0.024431957,0.001766236,0,0.014901763
"заблуждение",0,0,0,0.0073325555,0,0
"заплатить",0.0041725778,0.0032150464,0.0146591742,0.0057804087,0.0036156558,0.0036299166
"изображать",0,0,0,0.0073325555,0,0
"лодочка",0.0083451556,0.0297391794,0.0146591742,0.0001070446,0,0.0177674866
"ломать",0.0292080447,0.0128601857,0.0195455656,0.0022479367,0.0018078279,0.0128002323
"нежность",0,0.0008037616,0.0097727828,0.0070114217,0.0018078279,0.0003820965
"нередко",0,0,0,0.0073325555,0,0
"одр",0,0,0,0.0072255109,0.0018078279,0.0001910482
"ожидание",0,0,0,0.0071184663,0.0072313116,0
"подле",0,0.0008037616,0.0146591742,0.003532472,0.0072313116,0.0120360393
"тайно",0,0.0048225696,0.0048863914,0.0061015425,0.0054234837,0.0024836272
"утопать",0.0083451556,0.0008037616,0.0146591742,0.0055663195,0.0036156558,0.0047762061
"ученый",0,0,0,0.0069578994,0,0.0013373377
"шесть",0,0.0016075232,0,0.0065297209,0.0018078279,0.0022925789
"эдак",0.0041725778,0.0024112848,0.0146591742,0.0003746561,0,0.023498934
"волноваться",0,0,0.0048863914,0.0069043771,0.0090391395,0.0001910482
"горестный",0,0.0024112848,0.0048863914,0.0066367655,0.0108469674,0.0003820965
"золота",0.0333806225,0,0.0342047398,0.0002140892,0,0.0223526445
"любовия",0,0,0.0048863914,0.0069043771,0.0054234837,0.0005731447
"прельщать",0.0041725778,0.0016075232,0.0097727828,0.0061550648,0.0090391395,0.0021015307
"продолжать",0.0041725778,0,0,0.0071719886,0,0.0001910482
"ругать",0.0208628891,0.0048225696,0.0195455656,0.0031578159,0.0018078279,0.0116539429
"седина",0,0.0016075232,0,0.0067973324,0.0054234837,0.000764193
"сельский",0,0,0.0146591742,0.0065832432,0.0072313116,0.0011462895
"сновидение",0,0,0,0.0072790332,0,0
"убийца",0,0,0,0.0072255109,0,0.0001910482
"успех",0,0,0,0.0071719886,0,0.0003820965
"фимиам",0,0,0,0.0072790332,0,0
"бумага",0,0.0064300928,0.0097727828,0.0056198418,0,0.0038209649
"ей",0,0,0,0.0070114217,0,0.000764193
"заключать",0,0,0,0.0070114217,0,0.000764193
"клевета",0,0,0,0.0072255109,0,0
"малина",0.0250354669,0.0176827553,0.0293183484,0.0010704461,0.0036156558,0.0150928112
"мирт",0,0,0,0.0072255109,0,0
"незабвенный",0,0,0,0.0070114217,0.0072313116,0
"полка",0.0083451556,0.0048225696,0,0.0052451857,0,0.0055403991
"потому",0,0,0,0.0067973324,0.0018078279,0.0013373377
"сначала",0,0,0,0.0071719886,0,0.0001910482
"белеть",0,0.0016075232,0,0.0066902878,0,0.0013373377
"бессильный",0,0,0,0.0071184663,0.0018078279,0
"вострый",0,0.0273278945,0.0097727828,0.0004281784,0.0054234837,0.0166211972
"груда",0,0.0016075232,0,0.0068508548,0,0.000764193
"кручинушка",0.0125177335,0.0128601857,0.0048863914,0.0003211338,0.0451956974,0.0158570042
"махнуть",0.0208628891,0.0072338544,0.0048863914,0.0041212173,0.0036156558,0.0076419297
"немецкий",0.0125177335,0.0088413776,0.0048863914,0.0026225928,0,0.013373377
"отправляться",0,0.0008037616,0,0.0061015425,0.0036156558,0.0032478201
"победный",0.0041725778,0.004018808,0.0048863914,0.0052451857,0.0108469674,0.0043941096
"погибель",0,0.0016075232,0,0.0065297209,0,0.0019104824
"родня",0,0.004018808,0.0097727828,0.0052451857,0.0108469674,0.0043941096
"сгорать",0,0.0032150464,0.0048863914,0.0051916634,0.0018078279,0.0059224955
"совершать",0,0.0008037616,0,0.0070114217,0,0.0003820965
"червь",0,0,0,0.007064944,0.0036156558,0
"греть",0.0041725778,0.0104489009,0.0048863914,0.004067695,0.0235017626,0.0055403991
"грязь",0.0083451556,0.0104489009,0,0.0036930389,0,0.0093613639
"драгоценный",0,0.0008037616,0,0.0064226763,0.0036156558,0.0019104824
"камешек",0.0250354669,0.0176827553,0.0048863914,0.0003211338,0.0180782789,0.0168122454
"княжна",0,0,0,0.0056198418,0,0.0053493508
"мешать",0,0.0016075232,0.0195455656,0.0057804087,0.0072313116,0.0028657237
"подъезжать",0.0083451556,0.0144677089,0,0.0032648605,0.0018078279,0.0097434604
"убогий",0,0,0.0048863914,0.0069578994,0.0018078279,0.0001910482
"э",0,0.0064300928,0,0.0065832432,0,0.0003820965
"ан",0,0,0,0.0066902878,0.0018078279,0.0011462895
"булатный",0.0041725778,0.0104489009,0.0097727828,0.0026761151,0.0090391395,0.0116539429
"дунюшка",0.0041725778,0.0297391794,0,0,0.0018078279,0.0177674866
"ездить",0.0083451556,0.0120564241,0.0048863914,0.0038536058,0.0072313116,0.0072598333
"награждать",0,0.0008037616,0.0048863914,0.006369154,0.0018078279,0.0019104824
"нимфа",0,0,0,0.007064944,0,0
"нова",0.0083451556,0.0152714705,0.0097727828,0.0005887453,0,0.0187227279
"падший",0,0,0,0.007064944,0,0
"пестрый",0,0,0,0.0066367655,0.0072313116,0.000764193
"примечать",0,0.004018808,0.0146591742,0.0051381411,0.0036156558,0.0049672543
"раскидывать",0,0.0032150464,0.0146591742,0.0049240519,0.0036156558,0.0059224955
"суждено",0,0,0,0.0068508548,0.0072313116,0
"чернобровый",0.0041725778,0.0176827553,0.0146591742,0.0006957899,0.0072313116,0.0170032937
"боязнь",0,0,0,0.0070114217,0,0
"власы",0,0.0008037616,0,0.0069043771,0,0.0001910482
"вниз",0.0125177335,0.0032150464,0.0097727828,0.0039071281,0,0.0093613639
"воздвигать",0,0,0,0.0070114217,0,0
"жизнить",0,0,0,0.0070114217,0,0
"лавочка",0.0292080447,0.0168789937,0,0.000535223,0,0.0177674866
"недвижный",0,0,0,0.0070114217,0,0
"обычай",0.0333806225,0.0056263312,0.0097727828,0.004602918,0.0072313116,0.0045851578
"отвергать",0,0,0,0.0070114217,0,0
"полезный",0,0.0016075232,0,0.0069043771,0,0
"проза",0,0,0,0.0070114217,0,0
"разбирать",0,0.004018808,0,0.0055127972,0.0036156558,0.0040120131
"рассевать",0.0041725778,0.0048225696,0,0.0049775742,0.0054234837,0.0053493508
"ратный",0,0.0016075232,0,0.0061550648,0.0126547953,0.0013373377
"свивать",0.0125177335,0.0160752321,0.0097727828,0.0027831597,0.0054234837,0.0097434604
"словечко",0.0166903113,0.0208978017,0.0195455656,0.0011239684,0.0054234837,0.0139465218
"стлать",0.0375532004,0.0225053249,0.0195455656,0.0010169238,0,0.0135644253
"восточный",0,0.0096451393,0.0048863914,0.0051381411,0,0.0040120131
"гласить",0,0.0008037616,0,0.0069043771,0,0
"грамотка",0,0.0144677089,0.0293183484,0.0004817007,0.0216939347,0.0162391007
"грива",0,0.0056263312,0,0.0051916634,0.0018078279,0.0047762061
"дымиться",0,0,0,0.0069578994,0,0
"здешний",0,0.004018808,0.0048863914,0.0059409756,0.0018078279,0.0022925789
"истинный",0,0.0032150464,0.0048863914,0.0060480202,0,0.0022925789
"ковать",0.0208628891,0.0112526625,0.0342047398,0.0021944144,0.0018078279,0.0118449911
"парнас",0,0,0,0.0069578994,0,0
"прежнему",0,0,0,0.0068508548,0.0036156558,0
"число",0,0.0008037616,0,0.0065832432,0,0.0011462895
"благость",0,0,0,0.0069043771,0,0
"весло",0,0.0064300928,0.0097727828,0.0048705295,0,0.0053493508
"липа",0,0,0,0.0064226763,0,0.0017194342
"область",0,0,0,0.0069043771,0,0
"приветный",0,0,0,0.0066902878,0.0072313116,0
"присылать",0,0.008037616,0.0293183484,0.0036930389,0.0072313116,0.0076419297
"прошлый",0,0.004018808,0,0.006369154,0.0018078279,0.000764193
"расходиться",0.0041725778,0.004018808,0.0048863914,0.0039071281,0.0090391395,0.0084061227
"словом",0,0.0008037616,0,0.0067438101,0.0018078279,0.0001910482
"срок",0,0,0,0.0068508548,0,0.0001910482
"томление",0,0,0,0.0069043771,0,0
"тропа",0,0.0008037616,0,0.0057804087,0.0108469674,0.0026746754
"чу",0.0041725778,0,0,0.005833931,0.0018078279,0.0034388684
"беседушка",0.0041725778,0.0160752321,0.0048863914,0,0.0072313116,0.0194869208
"всадник",0,0,0,0.0067438101,0.0036156558,0
"европа",0,0,0,0.0068508548,0,0
"ключник",0,0.0008037616,0,0.0001070446,0,0.0238810304
"коли",0.0333806225,0.0056263312,0.0097727828,0.0024620259,0.0180782789,0.0105076534
"мох",0.0041725778,0.0016075232,0.0048863914,0.0060480202,0.0018078279,0.0019104824
"пловец",0,0.0008037616,0,0.0067973324,0,0
"порядок",0,0.004018808,0,0.0061550648,0,0.0015283859
"потомок",0,0,0,0.0068508548,0,0
"признавать",0,0.0072338544,0,0.0053522303,0.0018078279,0.0034388684
"райский",0,0,0,0.0065832432,0.0072313116,0.0001910482
"цветик",0.0208628891,0.0217015633,0.024431957,0.0004817007,0.0235017626,0.0131823288
"атаман",0,0.0152714705,0,0.0021944144,0.0054234837,0.0122270876
"беспечно",0,0,0,0.0067973324,0,0
"благословенный",0,0,0,0.0067973324,0,0
"вещий",0,0,0.0048863914,0.0061550648,0.0180782789,0.0001910482
"государев",0.0041725778,0.0144677089,0.0195455656,0.0004281784,0.0018078279,0.0181495831
"лет",0,0.0016075232,0,0.0061015425,0.0054234837,0.0015283859
"недавно",0,0,0,0.0064761986,0.0054234837,0.0005731447
"ошибка",0,0,0,0.0067973324,0,0
"подчас",0,0,0,0.0067973324,0,0
"почитать",0,0.0016075232,0.0097727828,0.0056198418,0.0018078279,0.0032478201
"почить",0,0,0,0.0067973324,0,0
"прибегать",0.0041725778,0.0024112848,0,0.0050846188,0.0054234837,0.0047762061
"растворять",0.0166903113,0.0048225696,0,0.0031578159,0.0036156558,0.0106987016
"рот",0,0,0,0.0063156317,0,0.0017194342
"чернец",0,0.0056263312,0.0293183484,0.0027296374,0,0.0120360393
"штык",0,0.0016075232,0,0.0062621094,0.0018078279,0.0013373377
"вблизи",0,0,0,0.0067438101,0,0
"вылетать",0.0083451556,0.0120564241,0.0048863914,0.0025155482,0.0090391395,0.0106987016
"закипать",0,0.0016075232,0.0048863914,0.005833931,0.0018078279,0.0024836272
"кукушечка",0.0625886673,0.030542941,0.0097727828,0.0002676115,0.0054234837,0.0120360393
"может",0,0,0,0.005833931,0.0253095905,0.0005731447
"мучительный",0,0,0,0.0064761986,0.0036156558,0.0005731447
"оковывать",0,0,0,0.0064761986,0,0.0009552412
"отказывать",0,0.008037616,0.0293183484,0.0036930389,0.0036156558,0.0074508815
"отыскивать",0,0.0008037616,0.0097727828,0.0059409756,0.0090391395,0.0013373377
"памятник",0,0,0,0.0067438101,0,0
"разнести",0.0542435116,0.0144677089,0,0.002301459,0.0072313116,0.0091703157
"фортуна",0,0,0,0.0066367655,0,0.0003820965
"царствовать",0,0.0008037616,0,0.0066367655,0,0.0001910482
"бархатный",0.0041725778,0.0032150464,0.024431957,0.0031578159,0.0090391395,0.0097434604
"влюбляться",0,0.0120564241,0.0048863914,0.0043888288,0.0036156558,0.0047762061
"задумывать",0.0250354669,0.0096451393,0.0097727828,0.0022479367,0.0090391395,0.0110807981
"здорово",0,0.0056263312,0.0097727828,0.0032648605,0,0.0105076534
"казнить",0,0.0032150464,0,0.0054592749,0,0.0036299166
"ланит",0,0,0,0.0066902878,0,0
"мнение",0,0,0,0.0066367655,0.0018078279,0
"многие",0,0,0.0048863914,0.006369154,0.0018078279,0.000764193
"мышь",0,0.0016075232,0,0.0060480202,0,0.0019104824
"плохо",0,0.0024112848,0,0.005298708,0.0018078279,0.0042030614
"разливать",0,0.0016075232,0,0.005833931,0.0018078279,0.0024836272
"робко",0,0,0,0.0066367655,0.0018078279,0
"следить",0,0.0008037616,0,0.0062085871,0.0054234837,0.0009552412
"слышаться",0,0,0,0.0064761986,0.0054234837,0.0001910482
"смутный",0,0,0,0.0066902878,0,0
"собрание",0.0083451556,0,0,0.0064226763,0,0.0005731447
"счет",0,0.0016075232,0,0.0058874533,0.0036156558,0.0021015307
"тесниться",0,0,0.0048863914,0.0066367655,0,0
"увенчивать",0,0,0,0.0066367655,0.0018078279,0
"утка",0.0041725778,0.004018808,0.0097727828,0.0011774907,0,0.0181495831
"шлем",0,0,0,0.0066902878,0,0
"алмаз",0,0.0016075232,0.0048863914,0.0063156317,0.0018078279,0.0003820965
"броня",0,0,0,0.0065832432,0.0018078279,0
"веночек",0,0.008037616,0.0097727828,0.0003746561,0.0090391395,0.0191048244
"весьма",0.0083451556,0,0.0146591742,0.0051381411,0,0.0043941096
"ветреный",0,0,0,0.0066367655,0,0
"вешний",0.0041725778,0.0024112848,0,0.0057268864,0.0108469674,0.0013373377
"военный",0,0,0,0.0060480202,0.0018078279,0.0019104824
"восход",0,0.0072338544,0.0097727828,0.004602918,0.0036156558,0.0047762061
"говор",0,0.0008037616,0,0.0064761986,0.0036156558,0
"грызть",0,0.0008037616,0,0.0055663195,0.0144626232,0.0021015307
"дружный",0,0.0008037616,0,0.0063156317,0.0090391395,0
"кончина",0,0.0008037616,0,0.0064761986,0,0.0003820965
"листок",0,0.0016075232,0,0.0059944979,0.0018078279,0.0017194342
"мелькнуть",0,0,0,0.0065297209,0.0018078279,0.0001910482
"несносный",0,0.0072338544,0.0195455656,0.0054057526,0.0072313116,0.0011462895
"одеваться",0.0041725778,0.0016075232,0.0048863914,0.0052451857,0.0036156558,0.0038209649
"приходиться",0,0.0008037616,0,0.0057268864,0.0108469674,0.0019104824
"просвещение",0,0,0,0.0066367655,0,0
"сбываться",0,0.0008037616,0,0.006369154,0.0054234837,0.0001910482
"смолкать",0,0,0,0.0065297209,0.0036156558,0
"толковать",0,0.0024112848,0,0.0063156317,0.0018078279,0.0003820965
"цветущий",0,0,0,0.0066367655,0,0
"ягодка",0.0375532004,0.0128601857,0.0048863914,0.0002140892,0.0253095905,0.0152838595
"вверх",0,0.0016075232,0.0048863914,0.0058874533,0.0018078279,0.0017194342
"голодный",0.0041725778,0.0008037616,0,0.0056733641,0.0018078279,0.0026746754
"девчонка",0.0208628891,0,0,0.0006422676,0,0.0202511138
"змей",0,0.0008037616,0,0.0063156317,0,0.000764193
"катя",0,0.0152714705,0.0097727828,0.0002140892,0.0180782789,0.0168122454
"ленивый",0,0.0008037616,0.0048863914,0.0062085871,0,0.0009552412
"нагой",0,0.0016075232,0,0.0059944979,0,0.0017194342
"обретать",0,0,0,0.0065832432,0,0
"отдаленный",0,0,0,0.0065297209,0.0018078279,0
"пери",0,0,0,0.0065832432,0,0
"перун",0,0,0,0.0065832432,0,0
"подарочек",0.0083451556,0.0208978017,0.0097727828,0.0003211338,0,0.0166211972
"пристань",0,0.0008037616,0.0048863914,0.0061015425,0,0.0013373377
"сладострастие",0,0,0,0.0065832432,0,0
"треск",0,0,0,0.0064761986,0.0018078279,0.0001910482
"трудиться",0,0,0,0.0064761986,0.0018078279,0.0001910482
"утихать",0,0,0,0.0064761986,0.0018078279,0.0001910482
"бич",0,0,0,0.0065297209,0,0
"демон",0,0,0,0.0065297209,0,0
"исполин",0,0,0,0.0065297209,0,0
"кладбище",0,0,0,0.0059944979,0.0018078279,0.0017194342
"колесница",0,0,0,0.0064761986,0,0.0001910482
"овца",0,0.0016075232,0,0.0055127972,0.0018078279,0.0030567719
"пастушка",0.0041725778,0.0024112848,0,0.0057268864,0,0.0021015307
"понести",0,0.0088413776,0,0.0038536058,0.0018078279,0.0072598333
"пьяница",0.0041725778,0.0192902785,0.0048863914,0.0009634014,0,0.014901763
"разбой",0,0.0096451393,0.0048863914,0.002301459,0,0.0126091841
"садить",0.0125177335,0.0120564241,0.0048863914,0.0010169238,0.0054234837,0.0154749077
"схоронить",0.0041725778,0.0160752321,0,0.0038536058,0.0072313116,0.0047762061
"сыскать",0,0.0064300928,0.0293183484,0.0040141727,0.0072313116,0.0055403991
"торговать",0.0166903113,0.004018808,0.0048863914,0.0027831597,0.0036156558,0.0110807981
"урождаться",0.0125177335,0.0241128481,0.0048863914,0.0002676115,0.0018078279,0.015665956
"учиться",0,0,0,0.0061015425,0.0018078279,0.0013373377
"аромат",0,0,0,0.0064761986,0,0
"баять",0.0125177335,0.0144677089,0.0146591742,0.0011239684,0,0.0145196665
"безотрадный",0,0,0,0.0058874533,0.0198861068,0
